id,nome,indirizzo,cap,citta,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzie.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,icon
220,Libert??,"Via F. Turati, 5",90139,Palermo,0915075843,,3801394669,info@bedandbreakfastliberta.it,http://www.bedandbreakfastliberta.it,accoglienza,,,,,,,,,,2,,,,"Il bed e breakfast ?? sito nel bel salotto Palermitano Piazza Politeama, dall'omonimo teatro che domina la piazza che si trova alla fine di Via Libert?? ed all'inizio di via Ruggero Settimo, lungo l'asse principale della citt?? e a pochi passi dalle fermate bus collegate con tutte le destinazioni aeroporto, stazione, porto e dalle pi?? importanti attrattive artistiche presenti in citt??. In un palazzo nobiliare e con una visuale d'altri tempi il bed & breakfast Libert?? ?? una delle pi?? belle accomodation per soggiornare nel cuore di Palermo sia per dei viaggi di lavoro che per trascorrere una rilassante vacanza. Principale centro urbano della Sicilia, Palermo ?? una polis dalla storia millenaria che ha regalato un notevole patrimonio artistico spaziando tra resti di mura puniche per giungere a ville liberty, residenze in stile arabo-normanno, chiese barocche e teatri neoclassici ed ?? oggi tra le principali mete turistiche del Sud Italia e tra le maggiori mete crocieristiche del bacino mediterraneo. Va sottolineato che il popolo Siciliano ?? famoso per lo spirito di ospitalit?? ed ?? questa la caratteristica principale del bed e breakfast, luogo che vi consentir?? di soggiornare in Libert?? nonostante i km di distanza da casa propria",,,,,,,,,
222,Maride,"Via Antonello da Messina, 15",90142,Palermo,091530655,,3287472656,mario.cernigliaro@alice.it,http://www.maridehouse.com,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
227,Montecarlo,"Via Montecarlo, 7",90146,Palermo,0917510622,,3471881970,info@bebmontecarlo.it,http://www.bebmontecarlo.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
231,Nicadomus,"Via Bari, 52",90133,Palermo,0919823666,,3738234351,info@bandbnicadomus.com,http://www.bandbnicadomus.com,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
236,Novecento,"Via Roma, 62",90133,Palermo,0919761194,,,info@bed-breakfast-palermo.com,http://www.bed-breakfast-palermo.com,accoglienza,,,,,,,,,,3,5,,,"Che voi siate a Palermo per lavoro o per diletto, il b&b Novecento ?? la sistemazione ideale in quanto si trova in una posizione ottima per visitare a piedi la citt??: il nostro B&B trova luogo nel cuore del centro storico di Palermo, all'ultimo piano (con ascensore) di un prestigioso edificio di inizio secolo, sapientemente restaurato per mantenere il fascino del vissuto e le comodit?? del moderno. Si caratterizza per gli alti soffitti decorati in stile, arredo di inizio secolo e la grande cura dei dettagli. Ottima prima colazione con dolci freschi, prodotti biologici e frutta fresca di stagione. Composizione camere: n.4 camere doppie/matrimoniali, ciascuna con bagno privato esterno (ogni bagno ad uso esclusivo di ciascuna camera) n.1 camera tripla con bagno privato interno",,,,,,,,,
242,Palazzo Lungarini,"Via Lungarini, 60",90133,Palermo,,,3397827984 - 3928558390,luna@neomedia.it,,accoglienza,,,,,,,,,,2,2,,,,,,,,,,,,
252,Politeama Square,"Via E. Amari, 112",90139,Palermo,,,3285581877,prenotazione@politeamasquare.com,http://www.politeamasquare.com,accoglienza,,,,,,,,,,3,,,,"Situato in posizione centralissima, nelle vicinanze dell'antico teatro da cui prende il nome e che venne inaugurato nel 1874, ancora incompleto e a cielo aperto, con i I Capuleti e i Montecchi di Vincenzo Bellini, il Bed & Breakfast Politeama Square vi offre la possibilit?? di visitare a piedi e con facilit?? i monumenti del centro storico e la Palermo dei vicoli notturni, per scoprire atmosfere romantiche e piene di vitalit??. l B&B Politeama Square offre camere con balcone e connessione Wi-Fi gratuita nel centro di Palermo, vicino al porto e al Teatro Politeama, e a meno di 10 minuti a piedi dal Teatro Massimo. Questo B&B a conduzione familiare si trova al 4?? piano di un edificio storico e le sue camere sono climatizzate e dotate di TV e vista sulla citt??. Il Politeama Square B&B dista 200 metri da un parcheggio pubblico e 50 metri dalla fermata dell'autobus pi?? vicina. La struttura gode di ottimi collegamenti in autobus per le altre zone della citt?? e per l'aeroporto di Palermo.",,,,,,,,,
253,Rosella Bianchi,"Via Roma, 72",90133,Palermo,0916171098,,3385353452,rosella_bianchi@libero.it,http://www.rosellabianchibb.com,accoglienza,,,,,,,,,,2,,,,"Il nostro B&B, situato nel centro storico di Palermo, in un palazzo liberty degli anni venti, la vista spazia sulle cupole ed i tetti del centro. Ci troviamo in Via Roma, arteria commerciale che attraversa tutto il cento storico di Palermo, i monumenti ed i musei pi?? importanti sono raggiungibili a piedi. Dista 200 mt. dalla stazione centrale ed ?? ben collegato all'aereoporto ed all'porto, trovandosi nelle immediate vicinanze delle fermate di autobus, pullman e metropolitana.",,,,,,,,,
256,Scala Reale,"Via D'Ossuna, 85",90138,Palermo,0917833185,,3293993685,bbscalareale@gmail.com,,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
257,Seralcadio,"Via Bari, 7",90133,Palermo,,,3389574374,info@seralcadio.com,http://www.seralcadio.com,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
259,Simpaty,"Via Piano Gallo, 12/14",90151,Palermo - Mondello,0916893850,,3206109834,simpatycamere@libero.it,http://www.simpatymondello.com,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
265,Villa Addaura,"Lungomare Cristoforo Colombo, 1931",90142,Palermo - Addaura,0916849031,,,info@villa-addaura.com,http://www.villa-addaura.com,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
287,Giugagi??,"Via Bandiera, 77",90133,Palermo,,,3395705673 - 3278235045,info@giugagio.it,http://www.giugagio.it,accoglienza,,,,,,,,,,3,,,,"Il B&B Giugagi?? ?? felice di ospitarvi a Palermo. Siamo nel cuore del centro storico di Palermo, la via Bandiera delimita infatti due dei famosi mercati di Palermo il Capo?? e la Vucciria. La struttura dispone di una camera doppia e una quadrupla entrambe con bagno ad uso esclusivo, tv, aria condizionata ed internet wifi gratuito. Una sala colazione con camino e terrazzino adiacente, una sala comune con angolo lettura, angolo tv con lettore dvd, angolo per ascolto musica e scacchi o dama.Non dimenticate di portare con voi un oggetto, un piccolo souvenir tipico della vostra terra per arricchire la nostra bacheca con il ricordo di chi ci ?? venuto a trovare. Saremo lieti di omaggiarvi un ricordo tipico della nostra citt??.",,,,,,,,,
177,Casacatti,"Via Volontari Italiani del Sangue, 10",90128,Palermo,,,3890572372,casacatti@libero.it,,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
178,Casetta Manfredi,"Via Spezio, 41",90139,Palermo,0912514948,,3281283143,info@casettamanfredi.com,http://www.casettamanfredi.com,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
179,Castiglia,"Via Gorizia, 8",90133,Palermo,0916172341,,,bb.castiglia@gmail.com,http://www.bbcastiglia.it,accoglienza,,,,,,,,,,3,5,,,,,,,,,,,,
180,Cavour Il Conte Camillo,"Via Cavour, 32",90133,Palermo,0916124377,,3475089677,chiara.cannizzaro@hotmail.it,http://www.bbpalermo.it,accoglienza,,,,,,,,,,3,3,,,,Chiara Castiglia,,,,,,,,
184,D'Angelo,"Via Roma, 83",90133,Palermo,0917847302,,3407697922,info@bedbreakfastdangelo.com,http://www.bedbreakfastdangelo.com,accoglienza,,,,,,,,,,2,4,,,,,,,,,,,,
186,De Salinas,"Via E. Amari, 140",90139,Palermo,0915507737,,3475977157,info@desalinas.com,http://www.desalinas.com,accoglienza,,,,,,,,,,2,,,,"Bed and Breakfast Museo Salinas ?? una raffinata dimora nel centro storico di Palermo sito a pochi metri dal Museo Nazionale Archeologico A. Salinas e dal notissimo Teatro Massimo. L'appartamento, posto al primo piano di un edificio storico, ?? completamente e finemente ristrutturato con terrazzo annesso ove d'estate sar?? possibile consumare la prima colazione. La sua posizione strategica offre tutto ci?? che un ospite pu?? ricercare per trascorrere una vacanza a Palermo, con il vantaggio di raggiungere con facilit??, anche a piedi, tutti i punti di maggiore interesse della citt??. Dal nostro B&B, in pochi minuti puoi raggiungere il porto, la stazione dei treni e degli autobus (urbani ed extraurbani) e la fermata del bus da e per l'aeroporto. A piedi potrai visitare la citt?? storica che accoglie i pi?? grandi monumenti della Sicilia, come il Teatro Massimo, il Museo Salinas, le chiese barocche Sant'Ignazio all'Olivella e San Domenico, il Teatro Politeama, i Quattro Canti, Piazza Pretoria, la Chiesa della Martorana, la Cattedrale, il Palazzo Reale, la Cappella Palatina ed i mercati storici di Ballar??, Vucciria, Capo e tanto altro. Per gli amanti dello shopping e della buona cucina, la possibilit?? di fare acquisti nelle pi?? rinomate vie di Palermo come Via Roma, Via Ruggero Settimo e Via Libert?? e di gustare la cucina tradizionale dei numerosi ristoranti e locali tipici nei caratteristici vicoli pedonali del centro storico Bed & Breakfast Museo Salinas ?? situato nel Centro Storico di Palermo a circa 40 metri dal Museo Archeologico Antonio Salinas e circa 100 metri dal famoso Teatro Massimo di Palermo.",,,,,,,,,
192,Felice,"Via B. Civiletti, 4",90141,Palermo,091320612,,3934318625 - 3881698972,info@bbfelice.it,http://www.bbfelice.it,accoglienza,,,,,,,,,,3,3,,,"Il B&B Felice ?? situato nel cuore di Palermo a soli pochi passi da Piazza Politeama; ?? posto al terzo piano di una palazzina in stile liberty dei primi del '900. L'appartamento gode di camere spaziose e luminose, ognuna con bagno privato, arredate nei minimi dettagli e dotate di tutti i comfort. Ogni mattina durante la colazione potrete gustare dolci tipici e torte fatte in casa. In zona troverete bus di linea, bus in partenza da/per l'aeroporto ed altre localit?? turistiche. Inoltre saremo a vostra disposizione per qualunque chiarimento o richiesta d'informazione.",Simona Faldetta,,,,,,,,
194,Giardini,"Via Maggiore Toselli, 26",90143,Palermo,0919825886,,,mvalente44@yahoo.it,,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
199,I Cavalieri di Malta,"Largo Cavalieri di Malta, 6",90133,Palermo,,,3297954532 - 3394866462,info@icavalieridimalta.it,http://www.icavalieridimalta.it,accoglienza,,,,,,,,,,3,,,,"Ubicato nel centro storico di Palermo, I Cavalieri di Malta ?? un bed and breakfast che gode di un'eccellente posizione centrale. Le maggiori attrazioni di Palermo, il teatro Massimo, il teatro Politeama, i negozi, i ristoranti, la vita notturna dei pubs, cos?? come i luoghi d'interesse storico - dal Palazzo Reale, con la sua splendida Cappella Palatina, al Cassaro, alla Cattedrale Normanna si trovano a pochi passi dal nostro bed and breakfast.",,,,,,,,,
201,Il giardino di Ballar??,"Via Porta di Castro, 75",90134,Palermo,091212215,,3391834950,ilgiardinodiballaro@gmail.com,http://www.ilgiardinodiballaro.it,accoglienza,,,,,,,,,,3,5,,,,,,,,,,,,
206,Il Principe,"Via Principe di Scordia, 126",90139,Palermo,0917841010,,3401044143,info@bebilprincipe.com,http://www.bebilprincipe.com,accoglienza,,,,,,,,,,2,4,,,,,,,,,,,,
207,In Villa,"Viale delle Sirene, 30",90149,Palermo,091450811,,,invillabb@yahoo.it,http://www.invillabbmondello.splinder.com,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
214,La Casa dei Limoni,"P. zza Giulio Cesare, 9",90127,Palermo,0916176297,,,info@lacasadeilimoni.it,http://www.lacasadeilimoni.it,accoglienza,,,,,,,,,,2,4,,,,,,,,,,,,
216,La Fuitina,"Via Garraffello, 6",90133,Palermo,0919766501,,3471541696,info@fuitina.com,http://www.fuitina.com,accoglienza,,,,,,,,,,1,3,,,"La Fuitina si trova in un edificio seicentesco nel vero cuore del centro storico di Palermo. Situata infatti ai margini del mercato della Vucciria, l'appartamento si affaccia su Corso Vittorio Emanuele, una delle due pi?? antiche strade della citt??. Grazie alla sua posizione, Fuitina, dista a pochi minuti di passeggiata dai luoghi e i monumenti pi?? importanti della citt?? come Piazza Marina, lungomare del Foro Italico, Chiesa di San Francesco, i Quattro canti, la Cattedrale, La Martorana, Piazza Pretoria, Chiesa di San Domenico, Casa Professa e dagli altri storici mercati come Ballar?? e Capo. Per gustare le prelibatezze della nostra terra o ascoltare della musica, basta raggiungere a piedi in pochi minuti, ristoranti, pub, teatro. Il centro storico, infatti come Corso Vittorio, Piazza Marina e la Vucciria, sono ritrovo per la vita notturna della citt??. L'appartamento, appena ristrutturato, dispone di una camera doppia, una tripla e di una grande camera che pu?? contenere sino a 4 posti letto, ideale per una famiglia di quattro persone o per amici. Tutte le camere sono dotate di climatizzazione e balconi. Fuitina, inoltre, ospita due zone living; la cucina, dotata di ogni accessorio a disposizione dei clienti e dove, nella formula B&B, vengono servite ricche colazioni. Avrete anche la possibilit??, di accedere ad Internet, leggere o ascoltare musica nella saletta comune. Lo staff con la sua atmosfera simpatica e informale, vi aiuter?? a scorrere un buon soggiorno a Palermo. Luca & Jessica",,,,,,,,,
218,Le Tartarughe,"Via XX settembre, 70",90141,Palermo,0916252338,,,mabalsano@libero.it,,accoglienza,,,,,,,,,,3,3,,,"Situata in una zona centrale ed elegante di Palermo, ottimamente servita dai mezzi pubblici, al terzo piano (con ascensore) di un edificio dei primi del Novecento, la struttura (classifica 3 stelle) ?? costituita da tre camere: una singola, una doppia/matrimoniale e una tripla - una vera e propria suite, con un ampio soggiorno, che d?? sulle tegole e dal quale si gode una bella vista sul Monte Pellegrino. Privacy e tranquillit?? sono assicurate. La prima colazione, a base di prodotti locali, viene servita nell'ampia cucina dell'appartamento. La permanenza minima ?? di due notti; non si accettano animali, n?? bambini sotto i sei anni. Si parlano francese, inglese, tedesco e polacco. Si fornisce materiale informativo.",,,,,,,,,
221,Malusi,"Via del manderino, 3",90147,Palermo,,,3280367919 - 3398846933,info@malusi.it,http://www.malusi.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
224,Mediterraneo B&B,"Via Ten. G. Ingrao, 2",90138,Palermo,0917574886,,3484293525 - 3357760377,info@bedmediterraneo.it,http://www.bedmediterraneo.it,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
225,Miramar,"P.zza Acquasanta, 12",90142,Palermo,091549338,,,helgaomodei@libero.it,,accoglienza,,,,,,,,,,2,2,,,,,,,,,,,,
234,Notarbartolo,"Via Notarbartolo, 35",90141,Palermo,0917308333,,,info@notarbartolo.com,http://www.bed-and-breakfast-palermo.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
235,Notti Magiche,"Via B. Gravina, 59",90139,Palermo,091589714,,3382584849,info@bbnottimagiche.com,http://www.bbnottimagiche.com,accoglienza,,,,,,,,,,2,2,,,,,,,,,,,,
243,Palazzo Reale,"Via Cappuccini, 9",90129,Palermo,091424045,,3202407933,sistina1984@hotmail.com,http://www.palazzoreale.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
263,Ulisse,"Via Cefalonia, 26",90129,Palermo,0912531742,,368688061,bbulisse@tiscali.it,,accoglienza,,,,,,,,,,1,,,,"Il bed & breakfast Ulisse si trova nel cuore di Palermo, a metri 100 dal centro selezione VFP1 Caserma Tukori Corso Calatafimi, in posizione centralissima, vicino al Palazzo Reale, alla Cappella Palatina, alla Cattedrale e tantissimi siti di interesse turistico e culturale. Gli interni del bed & breakfast Ulisse sono studiati per offrire il massimo dell'ospitalita' nel modo piu' semplice e discreto. La camera ?? molto confortevole ed arredata con gusto. Infatti ?? dotata di aria condizionata e riscaldamento, frigo e la possibilit?? di connessione ad internet.",,,,,,,,,
202,Il girasole,Via Pazienza 33/a,90151,Palermo - Mondello,0918884225,,3292143113 - 3490509728,bbilgirasole@hotmail.it,,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
241,Palazzo Filangeri,"Via Maqueda, 92",90133,Palermo,0916166766,,,luigimendola@palazzofilangeri.it,http://www.palazzofilangeri.it,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
247,Palik??,"Via E. Amari, 140",90139,Palermo,091586795,,,info@bbpalike.it,http://www.bbpalike.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
249,People,"Via Cosmo Guastella, 1",90127,Palermo,0915085830,,3286294078,prenotazioni.people@facebook.com,http://www.facebook.com/people.palermo,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
250,Pomelia,"Via Saffo, 23",90151,Palermo - Mondello,,,3406961742,info@pomelia.com,http://www.pomelia.com,accoglienza,,,,,,,,,,1,1,,,,,,,,,,,,
251,Porta di Castro,"Via Porta di Castro, 23",90134,Palermo,,,3282369433,bebportadicastro@gmail.com,,accoglienza,,,,,,,,,,1,1,,,,,,,,,,,,
255,San Gabriele,"Via alloro, 107",90133,Palermo,0912525476,,3397237060,info@bebsangabriele.com,http://www.bebsangabriele.com,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
258,Sikelia,"Via Sant'Antonio, 6",90134,Palermo,,,3282727815,voccamarco@hotmail.it,http://www.sikeliabb.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
260,Sole Luna della solidariet??,"Via V. Riolo, 7",90139,Palermo,091581671,,,info@solelunabedandbreakfast.org,http://www.solelunabedandbreakfast.org,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
262,The Garden,"Via Sferracavallo, 236",90147,Palermo - Sferracavallo,091530036,,3381875300 - 3473594039,info@bbalterrazzo.it,http://www.bbalterrazzo.com,accoglienza,,,,,,,,,,3,2,,,"Il b&B The Garden si trova nel vecchio borgo marinaro d Sferracavallo, lungo la omonoma via, al civico n.236 ,piano terra. Le due stanze matrimoniali , ciascuna con bagno in camera , si affacciano e fruiscono di un piccolo giardino attrezzato per un relax confortevole e gradevole. Entrambe le stanze fruiscono di accesso indipendente ed autonomo adatto anche a persone diversamente abili, nonch?? di area a parcheggio.",,,,,,,,,
204,Il Golfo,"Via Dammuso, 88",90147,Palermo,,,3294243453,martafavaloro@libero.it,http://www.il-golfo.com,accoglienza,,,,,,,,,,3,3,,,,Marta Favaloro,,,,,,,,
209,Kemonia,"Via Nicol?? Turrisi, 38/b",90138,Palermo,348371586,,3291757509,info@kemonia.com,http://www.kemonia.com,accoglienza,,,,,,,,,,2,,,,"Il B&B Kemonia ?? situato al quarto piano di un palazzo in centro con una splendida vista su villa Filippina e monte Pellegrino, a due passi ?? possibile visitare i monumenti simbolo della citt?? quali: Il teatro Massimo, il teatro Politeama, il mercato antico del Capo, la Cattedrale, palazzo dei Normanni e molti altri che gravitano nella nostra zona. In zona sono presenti numerosi locali e ristoranti dove gustare la cucina tradizionale. Il parcheggio ?? agevole data la presenza di numerosi garage custoditi.",,,,,,,,,
211,La Bella Vita,"Via Principe di Belmonte, 90",90139,Palermo,0918434989,,3282208126,bblabellavita@hotmail.com,http://www.bblabellavita.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
226,Mondello Villa Alberoni,"Viale Regina Elena, 1/c",90151,Palermo,0916847867,,3663364914,info@bbmondello.com,http://www.bbmondello.com,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
238,Oreto Centro,"Via Oreto, 29",90127,Palermo,0916572772,,3280715971,info@bboretocentro.it,http://www.bboretocentro.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
239,Palazzo Amari Bajardi,"Via San Cristoforo, 15",90133,Palermo,0916162017,,,info@palazzoamaribajardi.it,http://www.palazzoamaribajardi.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
240,Palazzo Caputo,"Via Roma, 97",90133,Palermo,0916175818,,,,,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
244,Palermo Art,"Via Cavour, 32",90133,Palermo,0916110009,,3386704365,info@bbpalermoart.com,http://www.bbpalermoart.it,accoglienza,,,,,,,,,,3,,,,"L'Art Lincoln ?? un elegante bed and breakfast nel centro di Palermo,bellissima struttura seppure centrale molto silenziosa a breve distanza a piedi dalla stazione ferroviaria e dai mezzi pubblici. Servizi di alta qualit??. Premiato per la qualit?? nel 2009. Terrazza fruibile dagli ospiti per rilassarsi col profumo dei fiori Le confortevoli camere hanno tutte bagno interno. Atmosfera accogliente e molto familiare ma non invadente. Il cordiale personale dell'Art Lincoln vi assister?? per l'intero soggiorno.",,,,,,,,,
248,Panormus,"Via Roma, 72",90133,Palermo,0916175826,,3293539160,info@bbpanormus.com,http://www.bbpanormus.com,accoglienza,,,,,,,,,,3,,,,"Il nostro B&B ?? situato nel centro storico di Palermo in un elegante palazzo Liberty degli anni 20, dista 300 metri dalla stazione centrale ed ?? ben collegato all' aeroporto Falcone-Borsellino/PuntaRaisi e Trapani - Birgi ed al porto, trovandosi nelle immediate vicinanze delle fermate di autobus, pullman e metropolitana. La posizione del bed and breakfast permette inoltre di raggiungere a piedi i monumenti pi?? importanti della citt?? di Palermo (i 4 Canti, il teatro Massimo, il teatro Politeama, la Cattedrale, il Palazzo dei Normanni, Piazza Pretoria, Piazza Marina), i caratteristici mercati della Vucciria, Capo e Ballar?? e la zona commerciale che offre una grande variet?? di negozi e boutique. B&B Panormus ?? il bed and breakfast a Palermo ideale per soggiornare e pernottare nella citt?? in maniera comoda e confortevole.",,,,,,,,,
254,San Francesco,"Via Merlo, 30",90133,Palermo,0918888391 - 0918430810,,3285516242,info@sanfrancescopalermo.it,http://www.sanfrancescopalermo.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
264,Vado al Massimo,"Via Donizetti, 19",90134,Palermo,0915085851,,3899183238,bbvadoalmassimo@hotmail.com,http://www.vadoalmassimo.com,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
188,Delle Vittorie,"Via Bari, 52",90133,Palermo,,,3348854473 - 3280124589,info@bbdellevittorie.it,http://www.bbdellevittorie.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
189,Dietro il Politeama,"Via G. Di Giovanni, 14",90139,Palermo,091327640,,3278757682,info@dietroilpoliteama.it,http://www.dietroilpoliteama.it,accoglienza,,,,,,,,,,3,,,,"Il B&B Dietro il Politeama sorge a pochi metri dal Teatro Politeama, Via Ruggiero Settimo e Via Libert??, nel pieno centro di Palermo. La struttura moderna e confortevole offre descrizione ampie e luminose tutte dotate di Balcone e arredate con gusto e raffinatezza. Il cliente ha la possibilit?? di scegliere in base alle proprie esigenze fra camere con bagno condiviso o bagno privato. In prossimit?? della struttura si trovano le fermate da e per gli aeroporti di Palermo e Trapani, le principali linee bus per la citt?? e i capoluoghi siciliani. In pochi minuti a piedi ?? possibile raggiungere i principali siti di interesse storico e artistico ma anche i mercati storici del Capo Vucciria e Ballar??, la sera basta uscire dal B&B per avere l'imbarazzo della scelta fra i locali pi?? moderni e alla moda e quelli pi?? storici e caratteristici.",,,,,,,,,
191,Eureka,"Via A. Narbone, 66",90138,Palermo,0917791867,,3920002456,info@eurekabeb.com,http://www.eurekabeb.com,accoglienza,,,,,,,,,,2,,,,"Il Bed and Breakfast EUREKA ?? situato nel centro di Palermo in via Alessio Narbone 66, vicino al Tribunale, Piazza Castelnuovo, Teatro Massimo, proprio nel cuore di Palermo in una zona ricca di negozi, di prestigiosi ristoranti, di pizzerie e di pub. A pochissimi passi dal b&b si trovano le Cliniche: Macchiarella, Demma, Noto, Orestano.L'appartamento, completamente ristrutturato, ?? dotato di ogni confort, una camera da letto matrimoniale, due descrizione doppie o singole e di una cucina interamente attrezzata. Le camere ampie e luminose sono arredate con gusto e dotate di aria condizionata, riscaldamento, televisione, collegamento wifi. Offriamo una ricca colazione in self service. La gestione familiare del b&b crea un'atmosfera calda ed accogliente ideale per una vacanza di piacere o un soggiorno di lavoro.Al vostro arrivo vi verranno fornite la mappa e la guida all'uso della citt?? con tutte le informazioni per passare un piacevole soggiorno. Vi verranno forniti, inoltre, consigli per itinerari culturali, gastronomici e di svago, informazioni sulla citt??.",,,,,,,,,
193,Fumbi,"Via Arimondi, 48",90143,Palermo,0917848925,,3472342905,info@fumbi.com,http://www.fumbi.com,accoglienza,,,,,,,,,,2,4,,,,Giorgio Marchella,,,,,,,,
195,Giorgio's House,"Via A. Mongitore, 11 b",90134,Palermo,091525057,,,sugi@libero.it,,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
198,Houel 30,"Via Houel, 30",90138,Palermo,0915077159,,3389143692,p.scaccianoce@tin.it,http://www.houel30.com,accoglienza,,,,,,,,,,3,,,,".... accoglienza, cordialit??, ospitalit??, calore, charme, luce, storia, romanticismo, colori .... A pochi passi dal centro storico di Palermo, da Piazza Politeama, dal Teatro Massimo, da via Libert??, via Ruggero Settimo e via Roma (le vie dello shopping), il B&B Houel 30 ?? un'elegante struttura in cui poter trascorrere il vostro soggiorno in pieno relax. La conduzione familiare crea un rapporto cordiale e diretto con gli ospiti. Il B&B HOUEL30 L'appartamento ?? ubicato al quarto piano di una palazzina di fine 800(con ascensore), recentemente ristrutturato in uno stile che unisce il moderno a ricordi del passato e alla tradizione siciliana. Dal B&B, grazie alla sua posizione centrale si possono raggiungere comodamente a piedi i pi?? importanti monumenti della citt??, musei e mercati quali la Vucciria, Ballar?? ed il Capo. Servito da mezzi pubblici, sono facilmente raggiungibili Mondello, Sferracavallo e Monreale. La zona ?? servita da numerosi ristoranti e locali tipici.",,,,,,,,,
200,Il banano,"Via Stesicoro, 3",90151,Palermo - Mondello,091455926,,,info@ilbanano.com,http://www.ilbanano.com,accoglienza,,,,,,,,,,2,2,,,,,,,,,,,,
203,Il Glicine sul Golfo,"Via Saffo, 4",90151,Palermo - Mondello,091453260,,3391343286,mondello@ilglicine.net,http://www.sicily-accomodation.com,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
130,4 Quarti,"Corso Vittorio Emanuele, 376",90134,Palermo,091583687,,3478547209,info@quattroquarti.it,http://www.quattroquarti.it,accoglienza,,,,,,,,,,3,4,,,,Simona Arnone Di Valentino,,,,,,,,
132,A casa di Gi??,"Via Simone Corleo, 7",90124,Palermo,091586455 - 3358428892,,,info@acasadigiu.com,http://www.acasadigiu.com,accoglienza,,,,,,,,,,3,1,,,,Giuseppe Jaforte,,,,,,,,
133,A casa di Mom??,"Via Lincoln, 81",90133,Palermo,,,3281770710,gandolfosausa@virgilio.it,,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
135,Abal?? Gran Sultanato,"Via S. Agostino, 5",90134,Palermo,,,3383352997,sultano.abali@gmail.com,http://www.abali.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
136,Abatellis Luxury,"Via Alloro, 3",90133,Palermo,0916169858,,3663667370,abatellisluxury@virgilio.it,http://www.abatellisluxury.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
137,Afea,"Via Principe di Belmonte, 25",90139,Palermo,0919768392,,3331031315,info@bbafea.it,http://www.bbafea.it,accoglienza,,,,,,,,,,3,5,,,,,,,,,,,,
